"","x"
"122",0.062849728
"123",0.061949728
"124",0.062249728
"125",0.062549728
"126",0.062849728
"127",0.061649728
"128",0.061949728
"129",0.062249728
"130",0.062549728
"131",0.061649728
"132",0.061949728
"133",0.062249728
"134",0.061649728
"135",0.061949728
"136",0.061349728
"137",0.061649728
"138",0.061349728
"139",0.070949728
"140",0.071249728
"141",0.071549728
"142",0.070649728
"143",0.070949728
"144",0.071249728
"145",0.070349728
"146",0.070649728
"147",0.070949728
"148",0.071249728
"149",0.070049728
"150",0.070349728
"151",0.070649728
"152",0.070949728
"153",0.071249728
"154",0.069749728
"155",0.070049728
"156",0.070349728
"157",0.070649728
"158",0.070949728
"159",0.069449728
"160",0.069749728
"161",0.070049728
"162",0.070349728
"163",0.070649728
"164",0.070949728
"165",0.069149728
"166",0.069449728
"167",0.069749728
"168",0.070049728
"169",0.070349728
"170",0.070649728
"171",0.070949728
"172",0.068849728
"173",0.069149728
"174",0.069449728
"175",0.069749728
"176",0.070049728
"177",0.070349728
"178",0.070649728
"179",0.070949728
"180",0.068549728
"181",0.068849728
"182",0.069149728
"183",0.069449728
"184",0.069749728
"185",0.070049728
"186",0.070349728
"187",0.070649728
"188",0.068249728
"189",0.068549728
"190",0.068849728
"191",0.069149728
"192",0.069449728
"193",0.069749728
"194",0.070049728
"195",0.070349728
"196",0.070649728
"197",0.067949728
"198",0.068249728
"199",0.068549728
"200",0.068849728
"201",0.069149728
"202",0.069449728
"203",0.069749728
"204",0.070049728
"205",0.070349728
"206",0.070649728
"207",0.067649728
"208",0.067949728
"209",0.068249728
"210",0.068549728
"211",0.068849728
"212",0.069149728
"213",0.069449728
"214",0.069749728
"215",0.070049728
"216",0.070349728
"217",0.067349728
"218",0.067649728
"219",0.067949728
"220",0.068249728
"221",0.068549728
"222",0.068849728
"223",0.069149728
"224",0.069449728
"225",0.069749728
"226",0.070049728
"227",0.070349728
"228",0.067049728
"229",0.067349728
"230",0.067649728
"231",0.067949728
"232",0.068249728
"233",0.068549728
"234",0.068849728
"235",0.069149728
"236",0.069449728
"237",0.069749728
"238",0.070049728
"239",0.070349728
"240",0.066749728
"241",0.067049728
"242",0.067349728
"243",0.067649728
"244",0.067949728
"245",0.068249728
"246",0.068549728
"247",0.068849728
"248",0.069149728
"249",0.069449728
"250",0.069749728
"251",0.070049728
"252",0.066449728
"253",0.066749728
"254",0.067049728
"255",0.067349728
"256",0.067649728
"257",0.067949728
"258",0.068249728
"259",0.068549728
"260",0.068849728
"261",0.069149728
"262",0.069449728
"263",0.069749728
"264",0.070049728
"265",0.066449728
"266",0.066749728
"267",0.067049728
"268",0.067349728
"269",0.067649728
"270",0.067949728
"271",0.068249728
"272",0.068549728
"273",0.068849728
"274",0.069149728
"275",0.069449728
"276",0.069749728
"277",0.066149728
"278",0.066449728
"279",0.066749728
"280",0.067049728
"281",0.067349728
"282",0.067649728
"283",0.067949728
"284",0.068249728
"285",0.068549728
"286",0.068849728
"287",0.069149728
"288",0.069449728
"289",0.069749728
"290",0.065849728
"291",0.066149728
"292",0.066449728
"293",0.066749728
"294",0.067049728
"295",0.067349728
"296",0.067649728
"297",0.067949728
"298",0.068249728
"299",0.068549728
"300",0.068849728
"301",0.069149728
"302",0.069449728
"303",0.065549728
"304",0.065849728
"305",0.066149728
"306",0.066449728
"307",0.066749728
"308",0.067049728
"309",0.067349728
"310",0.067649728
"311",0.067949728
"312",0.068249728
"313",0.068549728
"314",0.068849728
"315",0.069149728
"316",0.065549728
"317",0.065849728
"318",0.066149728
"319",0.066449728
"320",0.066749728
"321",0.067049728
"322",0.067349728
"323",0.067649728
"324",0.067949728
"325",0.068249728
"326",0.068549728
"327",0.068849728
"328",0.065549728
"329",0.065849728
"330",0.066149728
"331",0.066449728
"332",0.066749728
"333",0.067049728
"334",0.067349728
"335",0.067649728
"336",0.067949728
"337",0.068249728
"338",0.068549728
"339",0.065549728
"340",0.065849728
"341",0.066149728
"342",0.066449728
"343",0.066749728
"344",0.067049728
"345",0.067349728
"346",0.067649728
"347",0.067949728
"348",0.068249728
"349",0.065249728
"350",0.065549728
"351",0.065849728
"352",0.066149728
"353",0.066449728
"354",0.066749728
"355",0.067049728
"356",0.067349728
"357",0.067649728
"358",0.067949728
"359",0.065249728
"360",0.065549728
"361",0.065849728
"362",0.066149728
"363",0.066449728
"364",0.066749728
"365",0.067049728
"366",0.067349728
"367",0.067649728
"368",0.065249728
"369",0.065549728
"370",0.065849728
"371",0.066149728
"372",0.066449728
"373",0.066749728
"374",0.067049728
"375",0.067349728
"376",0.065249728
"377",0.065549728
"378",0.065849728
"379",0.066149728
"380",0.066449728
"381",0.066749728
"382",0.067049728
"383",0.064949728
"384",0.065249728
"385",0.065549728
"386",0.065849728
"387",0.066149728
"388",0.066449728
"389",0.066749728
"390",0.064949728
"391",0.065249728
"392",0.065549728
"393",0.065849728
"394",0.066149728
"395",0.066449728
"396",0.064949728
"397",0.065249728
"398",0.065549728
"399",0.065849728
"400",0.066149728
"401",0.064649728
"402",0.064949728
"403",0.065249728
"404",0.065549728
"405",0.065849728
"406",0.064649728
"407",0.064949728
"408",0.065249728
"409",0.065549728
"410",0.064649728
"411",0.064949728
"412",0.065249728
"413",0.064649728
"414",0.064949728
"415",0.064349728
"416",0.064649728
"417",0.064349728
"418",0.064649728
"419",0.064349728
"420",0.064049728
"421",0.066749728
"422",0.067049728
"423",0.066449728
"424",0.066749728
"425",0.067049728
"426",0.066149728
"427",0.066449728
"428",0.066749728
"429",0.065849728
"430",0.066149728
"431",0.066449728
"432",0.066749728
"433",0.065849728
"434",0.066149728
"435",0.066449728
"436",0.066749728
"437",0.065549728
"438",0.065849728
"439",0.066149728
"440",0.066449728
"441",0.065249728
"442",0.065549728
"443",0.065849728
"444",0.066149728
"445",0.066449728
"446",0.064949728
"447",0.065249728
"448",0.065549728
"449",0.065849728
"450",0.066149728
"451",0.066449728
"452",0.064649728
"453",0.064949728
"454",0.065249728
"455",0.065549728
"456",0.065849728
"457",0.066149728
"458",0.066449728
"459",0.064349728
"460",0.064649728
"461",0.064949728
"462",0.065249728
"463",0.065549728
"464",0.065849728
"465",0.066149728
"466",0.064049728
"467",0.064349728
"468",0.064649728
"469",0.064949728
"470",0.065249728
"471",0.065549728
"472",0.065849728
"473",0.066149728
"474",0.063749728
"475",0.064049728
"476",0.064349728
"477",0.064649728
"478",0.064949728
"479",0.065249728
"480",0.065549728
"481",0.065849728
"482",0.066149728
"483",0.063449728
"484",0.063749728
"485",0.064049728
"486",0.064349728
"487",0.064649728
"488",0.064949728
"489",0.065249728
"490",0.065549728
"491",0.065849728
"492",0.063149728
"493",0.063449728
"494",0.063749728
"495",0.064049728
"496",0.064349728
"497",0.064649728
"498",0.064949728
"499",0.065249728
"500",0.065549728
"501",0.065849728
"502",0.063149728
"503",0.063449728
"504",0.063749728
"505",0.064049728
"506",0.064349728
"507",0.064649728
"508",0.064949728
"509",0.065249728
"510",0.065549728
"511",0.065849728
"512",0.062849728
"513",0.063149728
"514",0.063449728
"515",0.063749728
"516",0.064049728
"517",0.064349728
"518",0.064649728
"519",0.064949728
"520",0.065249728
"521",0.065549728
"522",0.065849728
"523",0.062549728
"524",0.062849728
"525",0.063149728
"526",0.063449728
"527",0.063749728
"528",0.064049728
"529",0.064349728
"530",0.064649728
"531",0.064949728
"532",0.065249728
"533",0.065549728
"534",0.062249728
"535",0.062549728
"536",0.062849728
"537",0.063149728
"538",0.063449728
"539",0.063749728
"540",0.064049728
"541",0.064349728
"542",0.064649728
"543",0.064949728
"544",0.065249728
"545",0.065549728
"546",0.061949728
"547",0.062249728
"548",0.062549728
"549",0.062849728
"550",0.063149728
"551",0.063449728
"552",0.063749728
"553",0.064049728
"554",0.064349728
"555",0.064649728
"556",0.064949728
"557",0.065249728
"558",0.065549728
"559",0.061649728
"560",0.061949728
"561",0.062249728
"562",0.062549728
"563",0.062849728
"564",0.063149728
"565",0.063449728
"566",0.063749728
"567",0.064049728
"568",0.064349728
"569",0.064649728
"570",0.064949728
"571",0.065249728
"572",0.061349728
"573",0.061649728
"574",0.061949728
"575",0.062249728
"576",0.062549728
"577",0.062849728
"578",0.063149728
"579",0.063449728
"580",0.063749728
"581",0.064049728
"582",0.064349728
"583",0.064649728
"584",0.064949728
"585",0.061349728
"586",0.061649728
"587",0.061949728
"588",0.062249728
"589",0.062549728
"590",0.062849728
"591",0.063149728
"592",0.063449728
"593",0.063749728
"594",0.064049728
"595",0.064349728
"596",0.064649728
"597",0.061049728
"598",0.061349728
"599",0.061649728
"600",0.061949728
"601",0.062249728
"602",0.062549728
"603",0.062849728
"604",0.063149728
"605",0.063449728
"606",0.063749728
"607",0.064049728
"608",0.064349728
"609",0.061049728
"610",0.061349728
"611",0.061649728
"612",0.061949728
"613",0.062249728
"614",0.062549728
"615",0.062849728
"616",0.063149728
"617",0.063449728
"618",0.063749728
"619",0.064049728
"620",0.061049728
"621",0.061349728
"622",0.061649728
"623",0.061949728
"624",0.062249728
"625",0.062549728
"626",0.062849728
"627",0.063149728
"628",0.063449728
"629",0.063749728
"630",0.061049728
"631",0.061349728
"632",0.061649728
"633",0.061949728
"634",0.062249728
"635",0.062549728
"636",0.062849728
"637",0.063149728
"638",0.063449728
"639",0.060749728
"640",0.061049728
"641",0.061349728
"642",0.061649728
"643",0.061949728
"644",0.062249728
"645",0.062549728
"646",0.062849728
"647",0.063149728
"648",0.060749728
"649",0.061049728
"650",0.061349728
"651",0.061649728
"652",0.061949728
"653",0.062249728
"654",0.062549728
"655",0.062849728
"656",0.063149728
"657",0.060749728
"658",0.061049728
"659",0.061349728
"660",0.061649728
"661",0.061949728
"662",0.062249728
"663",0.062549728
"664",0.062849728
"665",0.060749728
"666",0.061049728
"667",0.061349728
"668",0.061649728
"669",0.061949728
"670",0.062249728
"671",0.062549728
"672",0.060449728
"673",0.060749728
"674",0.061049728
"675",0.061349728
"676",0.061649728
"677",0.061949728
"678",0.062249728
"679",0.060449728
"680",0.060749728
"681",0.061049728
"682",0.061349728
"683",0.061649728
"684",0.061949728
"685",0.060449728
"686",0.060749728
"687",0.061049728
"688",0.061349728
"689",0.061649728
"690",0.060449728
"691",0.060749728
"692",0.061049728
"693",0.061349728
"694",0.060149728
"695",0.060449728
"696",0.060749728
"697",0.061049728
"698",0.061349728
"699",0.060149728
"700",0.060449728
"701",0.060749728
"702",0.061049728
"703",0.060149728
"704",0.060449728
"705",0.060749728
"706",0.060149728
"707",0.060449728
"708",0.059849728
"709",0.060149728
"710",0.059849728
"711",0.067349728
"712",0.067649728
"713",0.067949728
"714",0.068249728
"715",0.068549728
"716",0.068849728
"717",0.069149728
"718",0.069449728
"719",0.069749728
"720",0.070049728
"721",0.070349728
"722",0.070649728
"723",0.067349728
"724",0.067649728
"725",0.067949728
"726",0.068249728
"727",0.068549728
"728",0.068849728
"729",0.069149728
"730",0.069449728
"731",0.069749728
"732",0.070049728
"733",0.070349728
"734",0.067049728
"735",0.067349728
"736",0.067649728
"737",0.067949728
"738",0.068249728
"739",0.068549728
"740",0.068849728
"741",0.069149728
"742",0.069449728
"743",0.069749728
"744",0.070049728
"745",0.067049728
"746",0.067349728
"747",0.067649728
"748",0.067949728
"749",0.068249728
"750",0.068549728
"751",0.068849728
"752",0.069149728
"753",0.069449728
"754",0.069749728
"755",0.067049728
"756",0.067349728
"757",0.067649728
"758",0.067949728
"759",0.068249728
"760",0.068549728
"761",0.068849728
"762",0.069149728
"763",0.069449728
"764",0.066749728
"765",0.067049728
"766",0.067349728
"767",0.067649728
"768",0.067949728
"769",0.068249728
"770",0.068549728
"771",0.068849728
"772",0.069149728
"773",0.066749728
"774",0.067049728
"775",0.067349728
"776",0.067649728
"777",0.067949728
"778",0.068249728
"779",0.068549728
"780",0.068849728
"781",0.066749728
"782",0.067049728
"783",0.067349728
"784",0.067649728
"785",0.067949728
"786",0.068249728
"787",0.068549728
"788",0.066749728
"789",0.067049728
"790",0.067349728
"791",0.067649728
"792",0.067949728
"793",0.068249728
"794",0.066449728
"795",0.066749728
"796",0.067049728
"797",0.067349728
"798",0.067649728
"799",0.067949728
"800",0.066449728
"801",0.066749728
"802",0.067049728
"803",0.067349728
"804",0.067649728
"805",0.066449728
"806",0.066749728
"807",0.067049728
"808",0.067349728
"809",0.066149728
"810",0.066449728
"811",0.066749728
"812",0.067049728
"813",0.066149728
"814",0.066449728
"815",0.066749728
"816",0.066149728
"817",0.066449728
"818",0.066149728
"819",0.065849728
"820",0.066149728
"821",0.065849728
"822",0.070949728
"823",0.071249728
"824",0.071549728
"825",0.070649728
"826",0.070949728
"827",0.071249728
"828",0.070349728
"829",0.070649728
"830",0.070949728
"831",0.071249728
"832",0.070049728
"833",0.070349728
"834",0.070649728
"835",0.070949728
"836",0.071249728
"837",0.069749728
"838",0.070049728
"839",0.070349728
"840",0.070649728
"841",0.070949728
"842",0.069449728
"843",0.069749728
"844",0.070049728
"845",0.070349728
"846",0.070649728
"847",0.070949728
"848",0.069149728
"849",0.069449728
"850",0.069749728
"851",0.070049728
"852",0.070349728
"853",0.070649728
"854",0.070949728
"855",0.068849728
"856",0.069149728
"857",0.069449728
"858",0.069749728
"859",0.070049728
"860",0.070349728
"861",0.070649728
"862",0.070949728
"863",0.068549728
"864",0.068849728
"865",0.069149728
"866",0.069449728
"867",0.069749728
"868",0.070049728
"869",0.070349728
"870",0.070649728
"871",0.068249728
"872",0.068549728
"873",0.068849728
"874",0.069149728
"875",0.069449728
"876",0.069749728
"877",0.070049728
"878",0.070349728
"879",0.070649728
"880",0.067949728
"881",0.068249728
"882",0.068549728
"883",0.068849728
"884",0.069149728
"885",0.069449728
"886",0.069749728
"887",0.070049728
"888",0.070349728
"889",0.070649728
"890",0.067649728
"891",0.067949728
"892",0.068249728
"893",0.068549728
"894",0.068849728
"895",0.069149728
"896",0.069449728
"897",0.069749728
"898",0.070049728
"899",0.070349728
"900",0.067349728
"901",0.067649728
"902",0.067949728
"903",0.068249728
"904",0.068549728
"905",0.068849728
"906",0.069149728
"907",0.069449728
"908",0.069749728
"909",0.070049728
"910",0.070349728
"911",0.067049728
"912",0.067349728
"913",0.067649728
"914",0.067949728
"915",0.068249728
"916",0.068549728
"917",0.068849728
"918",0.069149728
"919",0.069449728
"920",0.069749728
"921",0.070049728
"922",0.070349728
"923",0.066749728
"924",0.067049728
"925",0.067349728
"926",0.067649728
"927",0.067949728
"928",0.068249728
"929",0.068549728
"930",0.068849728
"931",0.069149728
"932",0.069449728
"933",0.069749728
"934",0.070049728
"935",0.066449728
"936",0.066749728
"937",0.067049728
"938",0.067349728
"939",0.067649728
"940",0.067949728
"941",0.068249728
"942",0.068549728
"943",0.068849728
"944",0.069149728
"945",0.069449728
"946",0.069749728
"947",0.070049728
"948",0.066449728
"949",0.066749728
"950",0.067049728
"951",0.067349728
"952",0.067649728
"953",0.067949728
"954",0.068249728
"955",0.068549728
"956",0.068849728
"957",0.069149728
"958",0.069449728
"959",0.069749728
"960",0.066149728
"961",0.066449728
"962",0.066749728
"963",0.067049728
"964",0.067349728
"965",0.067649728
"966",0.067949728
"967",0.068249728
"968",0.068549728
"969",0.068849728
"970",0.069149728
"971",0.069449728
"972",0.069749728
"973",0.065849728
"974",0.066149728
"975",0.066449728
"976",0.066749728
"977",0.067049728
"978",0.067349728
"979",0.067649728
"980",0.067949728
"981",0.068249728
"982",0.068549728
"983",0.068849728
"984",0.069149728
"985",0.069449728
"986",0.065549728
"987",0.065849728
"988",0.066149728
"989",0.066449728
"990",0.066749728
"991",0.067049728
"992",0.067349728
"993",0.067649728
"994",0.067949728
"995",0.068249728
"996",0.068549728
"997",0.068849728
"998",0.069149728
"999",0.065549728
"1000",0.065849728
"1001",0.066149728
"1002",0.066449728
"1003",0.066749728
"1004",0.067049728
"1005",0.067349728
"1006",0.067649728
"1007",0.067949728
"1008",0.068249728
"1009",0.068549728
"1010",0.068849728
"1011",0.065549728
"1012",0.065849728
"1013",0.066149728
"1014",0.066449728
"1015",0.066749728
"1016",0.067049728
"1017",0.067349728
"1018",0.067649728
"1019",0.067949728
"1020",0.068249728
"1021",0.068549728
"1022",0.065549728
"1023",0.065849728
"1024",0.066149728
"1025",0.066449728
"1026",0.066749728
"1027",0.067049728
"1028",0.067349728
"1029",0.067649728
"1030",0.067949728
"1031",0.068249728
"1032",0.065249728
"1033",0.065549728
"1034",0.065849728
"1035",0.066149728
"1036",0.066449728
"1037",0.066749728
"1038",0.067049728
"1039",0.067349728
"1040",0.067649728
"1041",0.067949728
"1042",0.065249728
"1043",0.065549728
"1044",0.065849728
"1045",0.066149728
"1046",0.066449728
"1047",0.066749728
"1048",0.067049728
"1049",0.067349728
"1050",0.067649728
"1051",0.065249728
"1052",0.065549728
"1053",0.065849728
"1054",0.066149728
"1055",0.066449728
"1056",0.066749728
"1057",0.067049728
"1058",0.067349728
"1059",0.065249728
"1060",0.065549728
"1061",0.065849728
"1062",0.066149728
"1063",0.066449728
"1064",0.066749728
"1065",0.067049728
"1066",0.064949728
"1067",0.065249728
"1068",0.065549728
"1069",0.065849728
"1070",0.066149728
"1071",0.066449728
"1072",0.066749728
"1073",0.064949728
"1074",0.065249728
"1075",0.065549728
"1076",0.065849728
"1077",0.066149728
"1078",0.066449728
"1079",0.064949728
"1080",0.065249728
"1081",0.065549728
"1082",0.065849728
"1083",0.066149728
"1084",0.064649728
"1085",0.064949728
"1086",0.065249728
"1087",0.065549728
"1088",0.065849728
"1089",0.064649728
"1090",0.064949728
"1091",0.065249728
"1092",0.065549728
"1093",0.064649728
"1094",0.064949728
"1095",0.065249728
"1096",0.064649728
"1097",0.064949728
"1098",0.064349728
"1099",0.064649728
"1100",0.064349728
"1101",0.064649728
"1102",0.064349728
"1103",0.064049728
"1104",0.067349728
"1105",0.067649728
"1106",0.067949728
"1107",0.068249728
"1108",0.068549728
"1109",0.068849728
"1110",0.069149728
"1111",0.069449728
"1112",0.069749728
"1113",0.070049728
"1114",0.070349728
"1115",0.070649728
"1116",0.067349728
"1117",0.067649728
"1118",0.067949728
"1119",0.068249728
"1120",0.068549728
"1121",0.068849728
"1122",0.069149728
"1123",0.069449728
"1124",0.069749728
"1125",0.070049728
"1126",0.070349728
"1127",0.067049728
"1128",0.067349728
"1129",0.067649728
"1130",0.067949728
"1131",0.068249728
"1132",0.068549728
"1133",0.068849728
"1134",0.069149728
"1135",0.069449728
"1136",0.069749728
"1137",0.070049728
"1138",0.067049728
"1139",0.067349728
"1140",0.067649728
"1141",0.067949728
"1142",0.068249728
"1143",0.068549728
"1144",0.068849728
"1145",0.069149728
"1146",0.069449728
"1147",0.069749728
"1148",0.067049728
"1149",0.067349728
"1150",0.067649728
"1151",0.067949728
"1152",0.068249728
"1153",0.068549728
"1154",0.068849728
"1155",0.069149728
"1156",0.069449728
"1157",0.066749728
"1158",0.067049728
"1159",0.067349728
"1160",0.067649728
"1161",0.067949728
"1162",0.068249728
"1163",0.068549728
"1164",0.068849728
"1165",0.069149728
"1166",0.066749728
"1167",0.067049728
"1168",0.067349728
"1169",0.067649728
"1170",0.067949728
"1171",0.068249728
"1172",0.068549728
"1173",0.068849728
"1174",0.066749728
"1175",0.067049728
"1176",0.067349728
"1177",0.067649728
"1178",0.067949728
"1179",0.068249728
"1180",0.068549728
"1181",0.066749728
"1182",0.067049728
"1183",0.067349728
"1184",0.067649728
"1185",0.067949728
"1186",0.068249728
"1187",0.066449728
"1188",0.066749728
"1189",0.067049728
"1190",0.067349728
"1191",0.067649728
"1192",0.067949728
"1193",0.066449728
"1194",0.066749728
"1195",0.067049728
"1196",0.067349728
"1197",0.067649728
"1198",0.066449728
"1199",0.066749728
"1200",0.067049728
"1201",0.067349728
"1202",0.066149728
"1203",0.066449728
"1204",0.066749728
"1205",0.067049728
"1206",0.066149728
"1207",0.066449728
"1208",0.066749728
"1209",0.066149728
"1210",0.066449728
"1211",0.066149728
"1212",0.065849728
"1213",0.066149728
"1214",0.065849728
"1215",0.058649728
"1216",0.058949728
"1217",0.059249728
"1218",0.059549728
"1219",0.059849728
"1220",0.060149728
"1221",0.060449728
"1222",0.060749728
"1223",0.061049728
"1224",0.061349728
"1225",0.061649728
"1226",0.061949728
"1227",0.062249728
"1228",0.062549728
"1229",0.058649728
"1230",0.058949728
"1231",0.059249728
"1232",0.059549728
"1233",0.059849728
"1234",0.060149728
"1235",0.060449728
"1236",0.060749728
"1237",0.061049728
"1238",0.061349728
"1239",0.061649728
"1240",0.061949728
"1241",0.062249728
"1242",0.058349728
"1243",0.058649728
"1244",0.058949728
"1245",0.059249728
"1246",0.059549728
"1247",0.059849728
"1248",0.060149728
"1249",0.060449728
"1250",0.060749728
"1251",0.061049728
"1252",0.061349728
"1253",0.061649728
"1254",0.061949728
"1255",0.058349728
"1256",0.058649728
"1257",0.058949728
"1258",0.059249728
"1259",0.059549728
"1260",0.059849728
"1261",0.060149728
"1262",0.060449728
"1263",0.060749728
"1264",0.061049728
"1265",0.061349728
"1266",0.061649728
"1267",0.058349728
"1268",0.058649728
"1269",0.058949728
"1270",0.059249728
"1271",0.059549728
"1272",0.059849728
"1273",0.060149728
"1274",0.060449728
"1275",0.060749728
"1276",0.061049728
"1277",0.061349728
"1278",0.058349728
"1279",0.058649728
"1280",0.058949728
"1281",0.059249728
"1282",0.059549728
"1283",0.059849728
"1284",0.060149728
"1285",0.060449728
"1286",0.060749728
"1287",0.061049728
"1288",0.058049728
"1289",0.058349728
"1290",0.058649728
"1291",0.058949728
"1292",0.059249728
"1293",0.059549728
"1294",0.059849728
"1295",0.060149728
"1296",0.060449728
"1297",0.060749728
"1298",0.061049728
"1299",0.058049728
"1300",0.058349728
"1301",0.058649728
"1302",0.058949728
"1303",0.059249728
"1304",0.059549728
"1305",0.059849728
"1306",0.060149728
"1307",0.060449728
"1308",0.060749728
"1309",0.058049728
"1310",0.058349728
"1311",0.058649728
"1312",0.058949728
"1313",0.059249728
"1314",0.059549728
"1315",0.059849728
"1316",0.060149728
"1317",0.060449728
"1318",0.058049728
"1319",0.058349728
"1320",0.058649728
"1321",0.058949728
"1322",0.059249728
"1323",0.059549728
"1324",0.059849728
"1325",0.060149728
"1326",0.057749728
"1327",0.058049728
"1328",0.058349728
"1329",0.058649728
"1330",0.058949728
"1331",0.059249728
"1332",0.059549728
"1333",0.059849728
"1334",0.057749728
"1335",0.058049728
"1336",0.058349728
"1337",0.058649728
"1338",0.058949728
"1339",0.059249728
"1340",0.059549728
"1341",0.057749728
"1342",0.058049728
"1343",0.058349728
"1344",0.058649728
"1345",0.058949728
"1346",0.059249728
"1347",0.059549728
"1348",0.057749728
"1349",0.058049728
"1350",0.058349728
"1351",0.058649728
"1352",0.058949728
"1353",0.059249728
"1354",0.057449728
"1355",0.057749728
"1356",0.058049728
"1357",0.058349728
"1358",0.058649728
"1359",0.058949728
"1360",0.057449728
"1361",0.057749728
"1362",0.058049728
"1363",0.058349728
"1364",0.058649728
"1365",0.057449728
"1366",0.057749728
"1367",0.058049728
"1368",0.058349728
"1369",0.057449728
"1370",0.057749728
"1371",0.058049728
"1372",0.057149728
"1373",0.057449728
"1374",0.057749728
"1375",0.058049728
"1376",0.057149728
"1377",0.057449728
"1378",0.057749728
"1379",0.057149728
"1380",0.057449728
"1381",0.057149728
"1382",0.056849728
"1383",0.056849728
"1384",0.070949728
"1385",0.071249728
"1386",0.071549728
"1387",0.070649728
"1388",0.070949728
"1389",0.071249728
"1390",0.070349728
"1391",0.070649728
"1392",0.070949728
"1393",0.071249728
"1394",0.070049728
"1395",0.070349728
"1396",0.070649728
"1397",0.070949728
"1398",0.071249728
"1399",0.069749728
"1400",0.070049728
"1401",0.070349728
"1402",0.070649728
"1403",0.070949728
"1404",0.069449728
"1405",0.069749728
"1406",0.070049728
"1407",0.070349728
"1408",0.070649728
"1409",0.070949728
"1410",0.069149728
"1411",0.069449728
"1412",0.069749728
"1413",0.070049728
"1414",0.070349728
"1415",0.070649728
"1416",0.070949728
"1417",0.068849728
"1418",0.069149728
"1419",0.069449728
"1420",0.069749728
"1421",0.070049728
"1422",0.070349728
"1423",0.070649728
"1424",0.070949728
"1425",0.068549728
"1426",0.068849728
"1427",0.069149728
"1428",0.069449728
"1429",0.069749728
"1430",0.070049728
"1431",0.070349728
"1432",0.070649728
"1433",0.068249728
"1434",0.068549728
"1435",0.068849728
"1436",0.069149728
"1437",0.069449728
"1438",0.069749728
"1439",0.070049728
"1440",0.070349728
"1441",0.070649728
"1442",0.067949728
"1443",0.068249728
"1444",0.068549728
"1445",0.068849728
"1446",0.069149728
"1447",0.069449728
"1448",0.069749728
"1449",0.070049728
"1450",0.070349728
"1451",0.070649728
"1452",0.067649728
"1453",0.067949728
"1454",0.068249728
"1455",0.068549728
"1456",0.068849728
"1457",0.069149728
"1458",0.069449728
"1459",0.069749728
"1460",0.070049728
"1461",0.070349728
"1462",0.067349728
"1463",0.067649728
"1464",0.067949728
"1465",0.068249728
"1466",0.068549728
"1467",0.068849728
"1468",0.069149728
"1469",0.069449728
"1470",0.069749728
"1471",0.070049728
"1472",0.070349728
"1473",0.067049728
"1474",0.067349728
"1475",0.067649728
"1476",0.067949728
"1477",0.068249728
"1478",0.068549728
"1479",0.068849728
"1480",0.069149728
"1481",0.069449728
"1482",0.069749728
"1483",0.070049728
"1484",0.070349728
"1485",0.066749728
"1486",0.067049728
"1487",0.067349728
"1488",0.067649728
"1489",0.067949728
"1490",0.068249728
"1491",0.068549728
"1492",0.068849728
"1493",0.069149728
"1494",0.069449728
"1495",0.069749728
"1496",0.070049728
"1497",0.066449728
"1498",0.066749728
